"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.23612733287728,0.165234368333378,13.5330643099966,9.97761672229629e-42,2930.96939806389,"S_1"
"ASPECT",-0.0322097990837839,0.0831136538387213,-0.387539201997854,0.698357068831823,2930.96939806389,"S_1"
"(Intercept)1",-3.15312354187903,0.164880778967304,-19.1236574792281,1.60451475570571e-81,2930.96939806389,"S_1"
"SLOPE",-0.205090653552877,0.131221502139725,-1.5629348102912,0.118067928885669,2930.96939806389,"S_1"
"ELE",-0.0418109789037718,0.164925245714753,-0.253514728582464,0.799870481071308,2930.96939806389,"S_1"
"(Intercept)2",2.67000018267646,0.16613272429499,16.0714885884585,4.04260671227184e-58,3348.63383495807,"S_2"
"ASPECT1",0.131156476962906,0.0693670685560112,1.8907599772218,0.0586563920406769,3348.63383495807,"S_2"
"(Intercept)11",-3.70888588937389,0.165901963024129,-22.3558891152751,1.05823146122888e-110,3348.63383495807,"S_2"
"SLOPE1",0.0826035491101989,0.0992128003611478,0.83258963369153,0.405076207372321,3348.63383495807,"S_2"
"ELE1",-0.151573357411118,0.108673935690543,-1.39475354829087,0.163090171010243,3348.63383495807,"S_2"
"(Intercept)3",1.87230034997618,0.154498834611655,12.1185402769047,8.42462530834963e-34,1977.35943920364,"S_3"
"ASPECT2",-0.20469865025676,0.100717018222825,-2.03241372579049,0.0421117897090884,1977.35943920364,"S_3"
"(Intercept)12",-3.64529959189126,0.143523662538549,-25.398596492144,2.61353010621251e-142,1977.35943920364,"S_3"
"SLOPE2",-0.469460871800939,0.161172626166341,-2.91278291461494,0.00358223538701806,1977.35943920364,"S_3"
"ELE2",0.599927798649131,0.182885634115785,3.28034403330618,0.00103680572622285,1977.35943920364,"S_3"
"(Intercept)4",1.97970689205535,0.164321275417436,12.0477819261454,1.99239378289348e-33,2378.58061850648,"S_4"
"ASPECT3",-0.125478306443965,0.0935968496478754,-1.3406253192926,0.180042132468447,2378.58061850648,"S_4"
"(Intercept)13",-3.38775287071198,0.160174875609438,-21.1503387021351,2.73967755304953e-99,2378.58061850648,"S_4"
"SLOPE3",-0.932424294967911,0.186483653437976,-5.00003232335876,0.000000573207039988104,2378.58061850648,"S_4"
"ELE3",0.992142900005918,0.207062309693041,4.79151856017021,0.00000165523705049841,2378.58061850648,"S_4"
"(Intercept)5",0.989467464186578,0.208229703379194,4.75180749013854,0.00000201606275207728,1186.76247338832,"S_5"
"ASPECT4",0.357912281479223,0.162616994758545,2.20095250198576,0.0277393865538041,1186.76247338832,"S_5"
"(Intercept)14",-3.39411518254539,0.185339322588221,-18.3129793243406,6.52026342678981e-75,1186.76247338832,"S_5"
"SLOPE4",-0.289406900169453,0.183819980473906,-1.57440393271359,0.115394095220406,1186.76247338832,"S_5"
"ELE4",1.07959734589212,0.21334701584968,5.06028800821279,0.000000418623662090543,1186.76247338832,"S_5"
"(Intercept)6",2.1920106800318,0.152996359845153,14.3272080607037,1.47949885966549e-46,3156.13313918666,"S_6"
"ASPECT5",-0.257475584385543,0.0838241108488867,-3.07161724446688,0.00212902534001799,3156.13313918666,"S_6"
"(Intercept)15",-3.15146799441028,0.146222792714565,-21.5525085788925,5.01546755766841e-103,3156.13313918666,"S_6"
"SLOPE5",-0.280972117992978,0.141112473644268,-1.99112176788343,0.0464675018616851,3156.13313918666,"S_6"
"ELE5",0.182972731101801,0.156873699054869,1.16636971145688,0.243464999055006,3156.13313918666,"S_6"
"(Intercept)7",2.44648062919577,0.130100790354412,18.8045024363898,6.93700733476743e-79,3612.01239532842,"S_7"
"ASPECT6",-0.222952413584662,0.0736864587789831,-3.0256904359238,0.00248066135255632,3612.01239532842,"S_7"
"(Intercept)16",-3.12255122658568,0.123294229573916,-25.3260127207632,1.65179324507249e-141,3612.01239532842,"S_7"
"SLOPE6",-0.19727337939458,0.103524447280418,-1.90557288231853,0.0567056432098077,3612.01239532842,"S_7"
"ELE6",0.0772366707760204,0.115632750883436,0.667948052657497,0.504166752498485,3612.01239532842,"S_7"
"(Intercept)8",2.24964054138716,0.198453291761709,11.3358691176985,8.71624963327688e-30,2317.79561015674,"S_8"
"ASPECT7",-0.0530770060416753,0.0887875211749355,-0.597798038950757,0.549974699342754,2317.79561015674,"S_8"
"(Intercept)17",-3.78735248099834,0.197590691654106,-19.1676664993324,6.8932204067674e-82,2317.79561015674,"S_8"
"SLOPE7",-0.265480122681114,0.136336928440365,-1.94723561487039,0.0515064937123362,2317.79561015674,"S_8"
"ELE7",0.396734277169736,0.147090375645223,2.69721438557371,0.00699222382119044,2317.79561015674,"S_8"
"(Intercept)9",1.53869387498053,0.159278909537634,9.66037424193293,4.4423810531639e-22,2544.04390623813,"S_9"
"ASPECT8",-0.173640895607539,0.111376598151666,-1.55904290927512,0.118986224587662,2544.04390623813,"S_9"
"(Intercept)18",-2.67979840686688,0.142707453319704,-18.7782652169077,1.13735736330915e-78,2544.04390623813,"S_9"
"SLOPE8",-0.128227847183747,0.148539324560498,-0.863258585315035,0.387995309073074,2544.04390623813,"S_9"
"ELE8",-0.0116393608457264,0.1335312922895,-0.0871657919740033,0.930539729881579,2544.04390623813,"S_9"
