"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.19225135530256,0.168740924680183,12.9918178382485,1.36154178549567e-38,2919.23061921447,"S_1"
"SLOPE",-0.317544534361609,0.129111775696655,-2.45945447383259,0.0139148344640582,2919.23061921447,"S_1"
"(Intercept)1",-3.12064995938779,0.167023356722715,-18.6839135592788,6.69275546879232e-78,2919.23061921447,"S_1"
"ELE",0.398555143190971,0.195631074794316,2.03727932083391,0.0416220589069255,2919.23061921447,"S_1"
"EDGE",-0.432130121993487,0.140308822858475,-3.07984995661579,0.00207104901534143,2919.23061921447,"S_1"
"(Intercept)2",2.65420941234906,0.162161024617156,16.3677395269014,3.25064953461787e-60,3351.66581072162,"S_2"
"SLOPE1",0.0788447747571865,0.0877705548553873,0.8983055295377,0.369022685396776,3351.66581072162,"S_2"
"(Intercept)11",-3.68392138604647,0.161391986103711,-22.82592509692,2.53516555500003e-115,3351.66581072162,"S_2"
"ELE1",-0.185901533973493,0.149192911561006,-1.24604803290186,0.212746761569531,3351.66581072162,"S_2"
"EDGE1",0.0401797079649914,0.128245539157935,0.313302967329803,0.754050495940953,3351.66581072162,"S_2"
"(Intercept)3",1.90016158077563,0.151419223904541,12.5490114912592,4.02503286360533e-36,1986.7107222494,"S_3"
"SLOPE2",-0.0813359483287576,0.137279192964912,-0.592485624165541,0.553525444488972,1986.7107222494,"S_3"
"(Intercept)12",-3.66552526656735,0.14224195912326,-25.7696483454014,1.94166663756142e-146,1986.7107222494,"S_3"
"ELE2",0.0797114445903494,0.219339874320505,0.363415201350362,0.716294747883941,1986.7107222494,"S_3"
"EDGE2",0.163037016057114,0.182028224351196,0.895668881231071,0.370429635194565,1986.7107222494,"S_3"
"(Intercept)4",1.69190173397757,0.152787165234835,11.0735854767454,1.68520286897306e-28,2383.32223873147,"S_4"
"SLOPE3",-0.504409705233068,0.128945131710577,-3.91181658851022,0.0000916044714044808,2383.32223873147,"S_4"
"(Intercept)13",-3.06806121079131,0.132785019891016,-23.1054769077825,4.07872287972435e-118,2383.32223873147,"S_4"
"ELE3",0.421237479437344,0.153971061670152,2.7358223997945,0.00622245990600899,2383.32223873147,"S_4"
"EDGE3",-0.114758868513749,0.14360922778518,-0.799105115204801,0.424229463865932,2383.32223873147,"S_4"
"(Intercept)5",1.07432252550946,0.225187776181589,4.77078526963712,0.00000183509089119963,1194.09221823341,"S_5"
"SLOPE4",-0.219777915885478,0.189790236762147,-1.15800432959527,0.246862269564345,1194.09221823341,"S_5"
"(Intercept)14",-3.40976845508514,0.213810408018478,-15.9476261548056,2.95933607879087e-57,1194.09221823341,"S_5"
"ELE4",0.728236502809187,0.33478046248788,2.17526583659449,0.0296102010735646,1194.09221823341,"S_5"
"EDGE4",0.208392429116858,0.292746366553585,0.711853170272271,0.476555703523919,1194.09221823341,"S_5"
"(Intercept)6",2.1803775237133,0.152327635014411,14.3137358070781,1.79600411677991e-46,3159.79226447445,"S_6"
"SLOPE5",-0.305288539073346,0.138001277798058,-2.21221530658641,0.0269517917254731,3159.79226447445,"S_6"
"(Intercept)15",-3.12675142714509,0.145784527497984,-21.447759105906,4.79186858995733e-102,3159.79226447445,"S_6"
"ELE5",0.301867111004674,0.165264002136311,1.82657509864545,0.0677636802564602,3159.79226447445,"S_6"
"EDGE5",-0.199960348060711,0.147652055280538,-1.35426728521176,0.175651119372514,3159.79226447445,"S_6"
"(Intercept)7",2.42213595436331,0.124719085045291,19.42073222782,5.15496922535821e-84,3622.26101617603,"S_7"
"SLOPE6",-0.0160964412117506,0.100986099565909,-0.159392641966979,0.873359535661838,3622.26101617603,"S_7"
"(Intercept)16",-3.06745029016749,0.11641131484411,-26.3501043199728,5.11829672339441e-153,3622.26101617603,"S_7"
"ELE6",-0.0545030476890327,0.137625470763516,-0.396024423289248,0.692087010912302,3622.26101617603,"S_7"
"EDGE6",-0.0362924660947693,0.116365205219841,-0.311884175567811,0.755128549159155,3622.26101617603,"S_7"
"(Intercept)8",2.21881652253018,0.20174592369841,10.9980736257506,3.90382292035822e-28,2315.87505979903,"S_8"
"SLOPE7",-0.291945764479927,0.12755262102265,-2.28882607146178,0.0220894600274767,2315.87505979903,"S_8"
"(Intercept)17",-3.7548183081815,0.199577627527692,-18.8138237471557,5.81855295233298e-79,2315.87505979903,"S_8"
"ELE7",0.405586492312102,0.199627871685292,2.03171275077008,0.0421827443250898,2315.87505979903,"S_8"
"EDGE7",-0.00656562093241872,0.151648627231928,-0.0432949579054046,0.965466410464153,2315.87505979903,"S_8"
"(Intercept)9",1.50501069439298,0.148517372904617,10.1335666323666,3.92081477414687e-24,2546.51207624493,"S_9"
"SLOPE8",-0.0526998315669937,0.1298183537287,-0.405950545923021,0.684778937728887,2546.51207624493,"S_9"
"(Intercept)18",-2.62529044388431,0.124185960462007,-21.1399938778706,3.41122111671614e-99,2546.51207624493,"S_9"
"ELE8",-0.0693508733728598,0.16145867383581,-0.429527084084586,0.667539688059071,2546.51207624493,"S_9"
"EDGE8",-0.00272109207175834,0.137381775747925,-0.0198067906528675,0.984197500789439,2546.51207624493,"S_9"
