"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.20994689401763,0.156942346275624,14.08126580532,4.95148723845091e-45,2923.36208513785,"S_1"
"SLOPE",-0.11161292984791,0.104737580766258,-1.06564357350392,0.286584794007142,2923.36208513785,"S_1"
"EDGE",-0.234721345597592,0.106075013964439,-2.21278637470913,0.0269123770893656,2923.36208513785,"S_1"
"(Intercept)1",-3.1374635858635,0.149603063678415,-20.9719206861148,1.18387000079793e-97,2923.36208513785,"S_1"
"ASPECT",0.0890281358267258,0.0839758021392793,1.06016416108853,0.289069922500683,2923.36208513785,"S_1"
"(Intercept)2",2.67795101952353,0.158442591884982,16.9017117661616,4.37033179116747e-64,3342.70800234914,"S_2"
"SLOPE1",0.120903068568647,0.0836712259980579,1.44497785381384,0.148464106306325,3342.70800234914,"S_2"
"EDGE1",-0.191820259167275,0.0850632835511461,-2.25503003363301,0.0241314436836045,3342.70800234914,"S_2"
"(Intercept)11",-3.71950338423017,0.156944079143234,-23.6995457524433,3.64478473951741e-124,3342.70800234914,"S_2"
"ASPECT1",0.196985350153307,0.0701518037507974,2.80798696000839,0.00498522454015574,3342.70800234914,"S_2"
"(Intercept)3",1.95994621517475,0.156366220436972,12.5343326051982,4.8442228503762e-36,1987.41899627465,"S_3"
"SLOPE2",-0.0593928733051959,0.118430821041215,-0.501498451019999,0.616020367707816,1987.41899627465,"S_3"
"EDGE2",0.177377435226262,0.112056605155947,1.5829270838556,0.113438084807405,1987.41899627465,"S_3"
"(Intercept)12",-3.73286364523203,0.152011429137456,-24.5564670131257,3.68902867023962e-133,1987.41899627465,"S_3"
"ASPECT2",-0.103946069327919,0.115026255219399,-0.903672549624905,0.366169058922148,1987.41899627465,"S_3"
"(Intercept)4",1.70065991378241,0.144411286517838,11.7765027567449,5.15894358182341e-32,2390.30316363318,"S_4"
"SLOPE3",-0.363465033848036,0.126937878347863,-2.86332998927231,0.00419213716717584,2390.30316363318,"S_4"
"EDGE3",0.108702757119171,0.121034374869579,0.898114748279601,0.369124377072299,2390.30316363318,"S_4"
"(Intercept)13",-3.05140530810796,0.122982972007302,-24.8116081300002,6.71875478576255e-136,2390.30316363318,"S_4"
"ASPECT3",0.136881685965901,0.0988690858329076,1.38447407309132,0.166213341545755,2390.30316363318,"S_4"
"(Intercept)5",0.839470393942031,0.167933457442328,4.99882755186127,0.000000576799584489634,1218.79598728935,"S_5"
"SLOPE4",-0.0544444734890347,0.177215886123466,-0.307221179093975,0.758675025958497,1218.79598728935,"S_5"
"EDGE4",0.360598911826097,0.158871409784591,2.26975333267969,0.0232225535073854,1218.79598728935,"S_5"
"(Intercept)14",-3.03261983440181,0.12058814743689,-25.1485730468572,1.46491514717819e-139,1218.79598728935,"S_5"
"ASPECT4",0.016794273942547,0.11018467295679,0.152419329221344,0.878856212676421,1218.79598728935,"S_5"
"(Intercept)6",2.21233039697519,0.152359876195913,14.5204265861338,8.99487251955224e-48,3154.59171601636,"S_6"
"SLOPE5",-0.176394139610961,0.0995659167623698,-1.7716317525801,0.0764557052726866,3154.59171601636,"S_6"
"EDGE5",-0.0841539505952805,0.0992773811020965,-0.847664892658046,0.396624623422935,3154.59171601636,"S_6"
"(Intercept)15",-3.1765783127577,0.145312035174466,-21.8603937997551,6.19078387151342e-106,3154.59171601636,"S_6"
"ASPECT5",-0.213348234959487,0.079788851390724,-2.67391034262075,0.00749724923263099,3154.59171601636,"S_6"
"(Intercept)7",2.44646070017468,0.128883450249569,18.9819615740995,2.4044904180076e-80,3619.76611260751,"S_7"
"SLOPE6",-0.130392850904226,0.08991980831871,-1.45010152203689,0.147030210752779,3619.76611260751,"S_7"
"EDGE6",0.0690926282458947,0.0872638854486337,0.791766581222937,0.428496791658248,3619.76611260751,"S_7"
"(Intercept)16",-3.11462515534218,0.123277150139456,-25.2652267822447,7.70504316088345e-141,3619.76611260751,"S_7"
"ASPECT6",-0.135133139105397,0.0752797853949214,-1.79507869737516,0.0726411622964302,3619.76611260751,"S_7"
"(Intercept)8",2.17207634525439,0.179990643202171,12.067718113628,1.56411452316588e-33,2318.51960866412,"S_8"
"SLOPE7",-0.134274193771939,0.108384118159627,-1.23887333358362,0.215392410540132,2318.51960866412,"S_8"
"EDGE7",0.20018501407674,0.102851724491952,1.94634572308414,0.0516132247124998,2318.51960866412,"S_8"
"(Intercept)17",-3.686600017007,0.176601920268514,-20.8751977974062,8.99957749754391e-97,2318.51960866412,"S_8"
"ASPECT7",0.0739586823619898,0.0884644389518862,0.836027258390395,0.403139568472783,2318.51960866412,"S_8"
"(Intercept)9",1.49799802601068,0.147140493061761,10.1807326782704,2.41734348395554e-24,2542.07573761198,"S_9"
"SLOPE8",-0.157104385122061,0.135066757047971,-1.16316100686613,0.244764183777021,2542.07573761198,"S_9"
"EDGE8",0.045968765977006,0.130834380620987,0.351350812827803,0.725325178615695,2542.07573761198,"S_9"
"(Intercept)18",-2.64146485575275,0.122391022383052,-21.5821782049148,2.64127515732843e-103,2542.07573761198,"S_9"
"ASPECT8",-0.210942553148596,0.0950789122919311,-2.21860503095488,0.026513606986764,2542.07573761198,"S_9"
