"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.19308308774328,0.169067787892908,12.9716199346763,1.77244360678396e-38,2921.19339608525,"S_1"
"ASPECT",0.0156248417695272,0.0809799072252032,0.192947143370699,0.847000363597636,2921.19339608525,"S_1"
"SLOPE",-0.31567876075978,0.12971995843214,-2.43354040947307,0.0149519663620645,2921.19339608525,"S_1"
"(Intercept)1",-3.12214571885832,0.167420876096712,-18.6484851330894,1.29906126368989e-77,2921.19339608525,"S_1"
"ELE",0.396420185090608,0.195468569139801,2.02805078501948,0.042555065095071,2921.19339608525,"S_1"
"EDGE",-0.433544188925768,0.140232672475375,-3.09160612340109,0.00199076808068694,2921.19339608525,"S_1"
"(Intercept)2",2.69671252117961,0.17152776491043,15.7217259992154,1.07358697930912e-55,3349.8030310112,"S_2"
"ASPECT1",0.140792890067589,0.0711322900178327,1.97931052173763,0.0477810556936017,3349.8030310112,"S_2"
"SLOPE1",0.114123313472274,0.0916041037157271,1.24583188790788,0.212826120017573,3349.8030310112,"S_2"
"(Intercept)11",-3.73776346637961,0.171675618897663,-21.7722440168264,4.2529129258946e-105,3349.8030310112,"S_2"
"ELE1",-0.163217779551854,0.146820411192284,-1.11168316602857,0.266274400236436,3349.8030310112,"S_2"
"EDGE1",-0.0220293265329861,0.130158075120691,-0.169250555622915,0.865599565701171,3349.8030310112,"S_2"
"(Intercept)3",1.90859345329728,0.156277720061703,12.2128314422792,2.65486298670562e-34,1985.62190863678,"S_3"
"ASPECT2",-0.175677588543842,0.100393172588791,-1.74989577491901,0.0801362998889186,1985.62190863678,"S_3"
"SLOPE2",-0.0942563057347749,0.133516249709521,-0.705953814159997,0.480216859934924,1985.62190863678,"S_3"
"(Intercept)12",-3.6890979379254,0.147549782074674,-25.0023950293494,5.75752624677316e-138,1985.62190863678,"S_3"
"ELE2",0.0313963318868454,0.22817634026516,0.137596789616138,0.890559092909883,1985.62190863678,"S_3"
"EDGE2",0.223181394851968,0.189503628127108,1.17771568311226,0.2389099724558,1985.62190863678,"S_3"
"(Intercept)4",1.6932450077352,0.154445551563163,10.9633782947948,5.73189120975816e-28,2384.67943681256,"S_4"
"ASPECT3",-0.0813591685414171,0.10153600868538,-0.801283895189513,0.422967312077173,2384.67943681256,"S_4"
"SLOPE3",-0.509320330441242,0.128021646234347,-3.97839229085461,0.0000693828293582968,2384.67943681256,"S_4"
"(Intercept)13",-3.07049145088585,0.134673036816835,-22.7996005990563,4.62715872893385e-115,2384.67943681256,"S_4"
"ELE3",0.420816088488141,0.155717297456668,2.70243637258888,0.0068833357464986,2384.67943681256,"S_4"
"EDGE3",-0.0992122631848682,0.146335726352559,-0.677977044005243,0.497786248492122,2384.67943681256,"S_4"
"(Intercept)5",1.08728668829517,0.237128719143522,4.58521722810425,0.00000453514675326806,1189.13813051805,"S_5"
"ASPECT4",0.405740680291086,0.157246583610276,2.58028296052959,0.00987193890753151,1189.13813051805,"S_5"
"SLOPE4",-0.254040534559636,0.200889991202957,-1.26457536803306,0.206023587558106,1189.13813051805,"S_5"
"(Intercept)14",-3.50965146670326,0.224729990808356,-15.6171922317934,5.56007106917762e-55,1189.13813051805,"S_5"
"ELE4",0.829508767783702,0.330792589002258,2.50764012061358,0.0121540382328324,1189.13813051805,"S_5"
"EDGE4",0.176153276663703,0.286025473465173,0.615865693812587,0.537983165198368,1189.13813051805,"S_5"
"(Intercept)6",2.21999835241032,0.157843637500975,14.0645412609463,6.27282992104599e-45,3153.37243266742,"S_6"
"ASPECT5",-0.234697518532469,0.0805388934069669,-2.91408918851829,0.00356727974858836,3153.37243266742,"S_6"
"SLOPE5",-0.338286501109663,0.130809298589083,-2.58610438828464,0.00970675280914925,3153.37243266742,"S_6"
"(Intercept)15",-3.1913214449194,0.15208634945166,-20.983615271361,9.2580418311355e-98,3153.37243266742,"S_6"
"ELE5",0.322482686867181,0.169383321386921,1.90386328610557,0.0569279917087522,3153.37243266742,"S_6"
"EDGE5",-0.185490808374498,0.146872751022922,-1.26293548042515,0.206612367684917,3153.37243266742,"S_6"
"(Intercept)7",2.43288750593147,0.127424819106345,19.092728739925,2.90206794067631e-81,3617.18747614924,"S_7"
"ASPECT6",-0.199218743604773,0.0751040507523425,-2.65256988949507,0.00798815886257441,3617.18747614924,"S_7"
"SLOPE6",-0.051257717151397,0.096562818793636,-0.530822502820052,0.595541784777111,3617.18747614924,"S_7"
"(Intercept)16",-3.09736692712235,0.119641174883711,-25.8888040019077,8.90327323752724e-148,3617.18747614924,"S_7"
"ELE6",-0.0853646024138897,0.141955546605282,-0.601347424988276,0.547608608352993,3617.18747614924,"S_7"
"EDGE6",0.039573162596885,0.121169860730799,0.326592457548531,0.743976148996994,3617.18747614924,"S_7"
"(Intercept)8",2.22787073458886,0.203643657055747,10.9400448155328,7.41632397121043e-28,2317.62063420967,"S_8"
"ASPECT7",-0.0446575978149266,0.0883038373526996,-0.505726581694938,0.613048604995335,2317.62063420967,"S_8"
