"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.17568335652768,0.160462017586635,13.5588682558663,7.02110193548114e-42,2928.43199505337,"S_1"
"SLOPE",-0.261506919065444,0.12522418732743,-2.08830997147275,0.0367698825563921,2928.43199505337,"S_1"
"(Intercept)1",-3.08255833929664,0.160106851585144,-19.2531319476815,1.32881539361736e-82,2928.43199505337,"S_1"
"ASPECT",0.0525567408941047,0.0837818005272336,0.627304982267849,0.530459338173308,2928.43199505337,"S_1"
"ELE",0.0402881805225171,0.164243166904284,0.245295930916845,0.806227302185785,2928.43199505337,"S_1"
"(Intercept)2",2.67984547950846,0.16610597586797,16.1333477950158,1.48734753959029e-58,3346.51131423005,"S_2"
"SLOPE1",0.0850033316818152,0.0922630902271755,0.921314595820658,0.356886202921265,3346.51131423005,"S_2"
"(Intercept)11",-3.71945962523069,0.166323096070272,-22.3628570722324,9.05280473615865e-111,3346.51131423005,"S_2"
"ASPECT1",0.161185756025978,0.0701299151090716,2.2983880099568,0.0215397153174314,3346.51131423005,"S_2"
"ELE1",-0.135109475677736,0.113435235882345,-1.19107149226428,0.233625520116995,3346.51131423005,"S_2"
"(Intercept)3",1.91053678407157,0.153323883993105,12.4607904151286,1.22153867500077e-35,1987.22232120997,"S_3"
"SLOPE2",-0.107918308560044,0.137702483141962,-0.783706336281442,0.433212443720143,1987.22232120997,"S_3"
"(Intercept)12",-3.67626569081837,0.146619870872094,-25.073447882282,9.69149235812668e-139,1987.22232120997,"S_3"
"ASPECT2",-0.0591327648088642,0.109189108029632,-0.541562852522034,0.588119688174769,1987.22232120997,"S_3"
"ELE2",0.232488407745683,0.141201465368939,1.64650138111686,0.0996605759723384,1987.22232120997,"S_3"
"(Intercept)4",1.6414197482263,0.156276146742017,10.5033287705511,8.3386675253915e-26,2381.85833397213,"S_4"
"SLOPE3",-0.497709356428204,0.12904786786849,-3.85678093446232,0.000114890039233612,2381.85833397213,"S_4"
"(Intercept)13",-3.00117269426962,0.139039780246081,-21.5849930786568,2.4852590084294e-103,2381.85833397213,"S_4"
"ASPECT3",0.144472296788459,0.100504171474661,1.43747562582398,0.150582893734774,2381.85833397213,"S_4"
"ELE3",0.331739573039461,0.10535881352951,3.14866466246362,0.00164018289668153,2381.85833397213,"S_4"
"(Intercept)5",1.13683687967269,0.243618396975083,4.66646564376236,0.00000306424852919673,1193.0020563642,"S_5"
"SLOPE4",-0.23327240282189,0.195030085808363,-1.19608419313882,0.231663705391606,1193.0020563642,"S_5"
"(Intercept)14",-3.50023782999166,0.241562692551403,-14.4899768793844,1.4019000179149e-47,1193.0020563642,"S_5"
"ASPECT4",0.151505000590258,0.119288926182629,1.27006760341112,0.204060550329263,1193.0020563642,"S_5"
"ELE4",0.957986319725432,0.197043193320339,4.86180874143674,0.00000116317982413555,1193.0020563642,"S_5"
"(Intercept)6",2.20770951355358,0.15556286530279,14.1917514135296,1.03052450733595e-45,3154.10772854409,"S_6"
"SLOPE5",-0.322986855278141,0.129648402926871,-2.49125209402173,0.0127293765258919,3154.10772854409,"S_6"
"(Intercept)15",-3.17343885203231,0.149070098802815,-21.2882320298856,1.45930090784113e-100,3154.10772854409,"S_6"
"ASPECT5",-0.22110860341372,0.0795029250519417,-2.78113796780764,0.00541687107515646,3154.10772854409,"S_6"
"ELE5",0.139575181188075,0.128045495148626,1.0900436678859,0.275693908751162,3154.10772854409,"S_6"
"(Intercept)7",2.44034519317656,0.127300240149532,19.1699967754187,6.59128812375263e-82,3620.16486808938,"S_7"
"SLOPE6",-0.0563829092138538,0.103289700413989,-0.545871553386922,0.585154233585049,3620.16486808938,"S_7"
"(Intercept)16",-3.10131562388121,0.120744656940403,-25.6849098127129,1.72346591461685e-145,3620.16486808938,"S_7"
"ASPECT6",-0.10887232491131,0.0734431024473079,-1.4824036741833,0.138232916935209,3620.16486808938,"S_7"
"ELE6",-0.0487722134817963,0.104770731867044,-0.465513723276163,0.641563611683058,3620.16486808938,"S_7"
"(Intercept)8",2.21356455775953,0.201530209243709,10.9837853395105,4.57349269916018e-28,2315.80670257636,"S_8"
"SLOPE7",-0.277042446744066,0.136461875556399,-2.03018202420621,0.0423380403427699,2315.80670257636,"S_8"
"(Intercept)17",-3.74833093672096,0.200186582934206,-18.7241866152083,3.1443757352912e-78,2315.80670257636,"S_8"
"ASPECT7",0.0244752933438223,0.0925430687496514,0.264474624350671,0.791414215721207,2315.80670257636,"S_8"
"ELE7",0.381382089360436,0.150518743952448,2.533784692496,0.0112838039410452,2315.80670257636,"S_8"
"(Intercept)9",1.50318026052945,0.146846626267412,10.2363962914076,1.36215896766443e-24,2541.94108764589,"S_9"
"SLOPE8",-0.0935189645981462,0.134665427784371,-0.694454145631872,0.487397447715925,2541.94108764589,"S_9"
"(Intercept)18",-2.64191804280799,0.120615404580383,-21.9036536170412,2.3976295972672e-106,2541.94108764589,"S_9"
"ASPECT8",-0.204064493696738,0.0943910081622352,-2.16190607209111,0.0306254168768191,2541.94108764589,"S_9"
"ELE8",-0.0632725058348769,0.124299783631016,-0.509031504211637,0.610730141704531,2541.94108764589,"S_9"
