"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.31544060783207,0.158690647473703,14.590907811475,3.20898891766058e-48,2924.33626936336,"S_1"
"ASPECT",0.00713545886660777,0.0812641695226302,0.0878057194028262,0.93003109189986,2924.33626936336,"S_1"
"(Intercept)1",-3.25400671977221,0.154737133294578,-21.0292555541755,3.54164023706333e-98,2924.33626936336,"S_1"
"SLOPE",-0.118582621216755,0.0937643128463622,-1.26468821257251,0.205983117071626,2924.33626936336,"S_1"
"EDGE",-0.268079224277412,0.0992950836159361,-2.6998237426771,0.00693762201245335,2924.33626936336,"S_1"
"(Intercept)2",2.64463012632866,0.162736442312903,16.2510012431246,2.19746096429634e-59,3349.47654553392,"S_2"
"ASPECT1",0.139380545273269,0.0709180594742204,1.96537449426314,0.0493709093018171,3349.47654553392,"S_2"
"(Intercept)11",-3.67937374827593,0.161907301756284,-22.7251872421074,2.52550414644642e-114,3349.47654553392,"S_2"
"SLOPE1",0.0407067783173898,0.0884920825148866,0.460004750261605,0.645512810858881,3349.47654553392,"S_2"
"EDGE1",-0.099893898102623,0.0974546684486933,-1.02502937717359,0.305349326390182,3349.47654553392,"S_2"
"(Intercept)3",1.91362104433886,0.157129650302659,12.1786119974995,4.04100414274114e-34,1978.692481064,"S_3"
"ASPECT2",-0.239444212323167,0.104237424810845,-2.29710406562398,0.0216128339073909,1978.692481064,"S_3"
"(Intercept)12",-3.70292656298987,0.14725434777062,-25.1464667702577,1.54472893369629e-139,1978.692481064,"S_3"
"SLOPE2",-0.288627368449917,0.120932768830641,-2.38667626021299,0.0170014553260769,1978.692481064,"S_3"
"EDGE2",0.415249535269594,0.135809906782039,3.05757912002714,0.00223132727878916,1978.692481064,"S_3"
"(Intercept)4",1.87860471752899,0.160233134584458,11.7241962619086,9.58060411382515e-32,2400.60098474627,"S_4"
"ASPECT3",-0.0780823037556045,0.0988923961766358,-0.78956832652875,0.42977991188051,2400.60098474627,"S_4"
"(Intercept)13",-3.23235200913783,0.160931462594122,-20.0852708167452,9.92805644640206e-90,2400.60098474627,"S_4"
"SLOPE3",-0.193931058181048,0.125058162106231,-1.55072691709889,0.120967141084659,2400.60098474627,"S_4"
"EDGE3",0.140663024279034,0.121501546958627,1.15770562433194,0.24698418795851,2400.60098474627,"S_4"
"(Intercept)5",0.951053008401894,0.198195188362954,4.79856759519426,0.00000159804377042179,1193.95387501082,"S_5"
"ASPECT4",0.357561980559664,0.166569150708059,2.14662786620287,0.0318229196086863,1193.95387501082,"S_5"
"(Intercept)14",-3.33717456386669,0.169069068364414,-19.7385281420827,1.00667936822018e-86,1193.95387501082,"S_5"
"SLOPE4",-0.0318439179670638,0.150357093446999,-0.211788597644638,0.83227196450754,1193.95387501082,"S_5"
"EDGE4",0.781269859074344,0.173170918258556,4.51155348098261,0.00000643545521131592,1193.95387501082,"S_5"
"(Intercept)6",2.20246270854693,0.150158775471163,14.6675590663024,1.04020214142851e-48,3157.50619704312,"S_6"
"ASPECT5",-0.238692948643974,0.0855956723420313,-2.78861000927923,0.00529347660145921,3157.50619704312,"S_6"
"(Intercept)15",-3.15853495870511,0.143389909860406,-22.0275956779667,1.56671563436571e-107,3157.50619704312,"S_6"
"SLOPE5",-0.13076259782892,0.117820831221748,-1.10984277120584,0.267066784851707,3157.50619704312,"S_6"
"EDGE5",-0.0133440768942525,0.13490561103841,-0.0989141725947426,0.921206415989047,3157.50619704312,"S_6"
"(Intercept)7",2.44295058592478,0.129809894163964,18.8194482528355,5.23266168452634e-79,3611.93201940508,"S_7"
"ASPECT6",-0.231997197149865,0.077010342209509,-3.01254598400186,0.00259066183211476,3611.93201940508,"S_7"
"(Intercept)16",-3.11706010852621,0.12260354200134,-25.423899323334,1.37263554780346e-142,3611.93201940508,"S_7"
"SLOPE6",-0.183218535804668,0.085780493500702,-2.13589976377518,0.0326875848684055,3611.93201940508,"S_7"
"EDGE6",0.0701254636868524,0.0958515451152143,0.731604937641444,0.464409733616135,3611.93201940508,"S_7"
"(Intercept)8",2.20860692351702,0.186054236636881,11.8707693167316,1.67916350064306e-32,2321.17925857872,"S_8"
"ASPECT7",-0.0397923705548751,0.0924574848077427,-0.43038560520676,0.666915164735296,2321.17925857872,"S_8"
"(Intercept)17",-3.72664403883461,0.18412837885257,-20.2393789705741,4.40687094585227e-91,2321.17925857872,"S_8"
"SLOPE7",-0.0942610996238647,0.109203524864786,-0.863169020785523,0.388044543788758,2321.17925857872,"S_8"
"EDGE7",0.205875496753345,0.110061657456702,1.87054694169343,0.0614079047445868,2321.17925857872,"S_8"
"(Intercept)9",1.5375542832563,0.159030845299943,9.66827712168899,4.11242716575025e-22,2544.03700843301,"S_9"
"ASPECT8",-0.172805401696436,0.11149419706016,-1.54990489418202,0.121164344795037,2544.03700843301,"S_9"
"(Intercept)18",-2.67891755571918,0.140615905763929,-19.0513124469479,6.40754212371742e-81,2544.03700843301,"S_9"
"SLOPE8",-0.130810788172064,0.113958509332284,-1.14788082907123,0.251017763353638,2544.03700843301,"S_9"
"EDGE8",-0.0113982838339585,0.0957259001397626,-0.119072098745655,0.905218235428595,2544.03700843301,"S_9"
