"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.16338460487075,0.156583123332744,13.8162054685389,2.03518530194704e-43,2925.51994874699,"S_1"
"ASPECT",0.0628330925614015,0.0817597577515456,0.768508790746921,0.442184970082956,2925.51994874699,"S_1"
"EDGE",-0.343629742411096,0.118413895525374,-2.90193765593552,0.00370862338601914,2925.51994874699,"S_1"
"(Intercept)1",-3.07975400232244,0.151342920127182,-20.3495082540653,4.68955132465619e-92,2925.51994874699,"S_1"
"ELE",0.082451310615842,0.13612383229509,0.605708120508271,0.544708590697808,2925.51994874699,"S_1"
"(Intercept)2",2.63823830592172,0.156505395135391,16.8571716242716,9.29309987547911e-64,3346.51662299464,"S_2"
"ASPECT1",0.161067726084955,0.0723778818210212,2.22537219980062,0.0260562622088864,3346.51662299464,"S_2"
"EDGE1",-0.173552488672198,0.101512483480283,-1.70966646388774,0.0873275675586717,3346.51662299464,"S_2"
"(Intercept)11",-3.67240547579991,0.154372658701576,-23.7892221763129,4.31806546447384e-125,3346.51662299464,"S_2"
"ELE1",0.0629759185951572,0.117631306931987,0.535366988922169,0.592396112336954,3346.51662299464,"S_2"
"(Intercept)3",1.91246862285925,0.155699317065418,12.2830893475,1.11651781131515e-34,1984.58534577754,"S_3"
"ASPECT2",-0.181486851016316,0.102283649385859,-1.7743486090496,0.0760055047915614,1984.58534577754,"S_3"
"EDGE2",0.155514829418277,0.148144054272698,1.04975410712071,0.293831180109257,1984.58534577754,"S_3"
"(Intercept)12",-3.69011704342463,0.147652755377414,-24.9918603550089,7.49521343593964e-138,1984.58534577754,"S_3"
"ELE2",0.0327263093443346,0.166338818105675,0.196744871203447,0.844027194158345,1984.58534577754,"S_3"
"(Intercept)4",1.69306581419646,0.136469942296568,12.4061444278858,2.42029721677119e-35,2399.28319725918,"S_4"
"ASPECT3",-0.03038049538417,0.101721129160037,-0.298664551160975,0.765196007230036,2399.28319725918,"S_4"
"EDGE3",-0.149163078217562,0.118446981714859,-1.25932358982897,0.207913476014203,2399.28319725918,"S_4"
"(Intercept)13",-2.99231950757467,0.116533310380465,-25.6778040356459,2.0690699035768e-145,2399.28319725918,"S_4"
"ELE3",0.210567334217653,0.102661052417561,2.05109269054828,0.040257921013891,2399.28319725918,"S_4"
"(Intercept)5",0.977791544429309,0.21196268758513,4.61303616956925,0.00000396829214559021,1189.35831673495,"S_5"
"ASPECT4",0.418162626950716,0.168706046025403,2.47864636035481,0.0131881991162395,1189.35831673495,"S_5"
"EDGE4",-0.0173885359077692,0.155293190843035,-0.11197230099641,0.910845369031627,1189.35831673495,"S_5"
"(Intercept)14",-3.3682003174166,0.187872977611464,-17.9280722551931,7.12060563937231e-72,1189.35831673495,"S_5"
"ELE4",0.861410424719029,0.173650164840154,4.96060816015902,0.000000702728192195124,1189.35831673495,"S_5"
"(Intercept)6",2.16541631079748,0.149822318909932,14.4532291754158,2.39202972854302e-47,3157.79449740366,"S_6"
"ASPECT5",-0.182383447605079,0.0845143352882043,-2.15801789108473,0.03092644081636,3157.79449740366,"S_6"
"EDGE5",-0.184550625499972,0.12255394992897,-1.50587252068933,0.132099901986423,3157.79449740366,"S_6"
"(Intercept)15",-3.11099526163871,0.141420485519781,-21.9981938981787,2.9967547875651e-107,3157.79449740366,"S_6"
"ELE5",0.0475334757177021,0.114336709142534,0.415732410650774,0.677605822031174,3157.79449740366,"S_6"
"(Intercept)7",2.47129412938846,0.129839331902185,19.0334784782335,9.00705971700895e-81,3613.79473148907,"S_7"
"ASPECT6",-0.209036602388615,0.0726683036628209,-2.87658568938859,0.00402003030676544,3613.79473148907,"S_7"
"EDGE6",0.136493562711762,0.101776785870155,1.34110702695896,0.179885706158414,3613.79473148907,"S_7"
"(Intercept)16",-3.13137948958609,0.12193009403574,-25.6817606379294,1.86888292880687e-145,3613.79473148907,"S_7"
"ELE6",-0.189595174644473,0.105615856096167,-1.7951393062784,0.0726315076211426,3613.79473148907,"S_7"
"(Intercept)8",2.15320460938641,0.183329735210323,11.744982923344,7.49376355621085e-32,2321.12412032262,"S_8"
"ASPECT7",-0.00827053367871288,0.0889694523492786,-0.0929592512972228,0.925935933747917,2321.12412032262,"S_8"
"EDGE7",0.0606850399395073,0.137285818907857,0.442034293288789,0.658464390420036,2321.12412032262,"S_8"
"(Intercept)17",-3.66592899422198,0.179088137813523,-20.4699710376081,3.98857379472009e-93,2321.12412032262,"S_8"
"ELE7",0.125336096663997,0.158836694128027,0.789087794555663,0.43006069513002,2321.12412032262,"S_8"
"(Intercept)9",1.5188816702292,0.155204852309828,9.7863027323213,1.28924189318466e-22,2544.66298563553,"S_9"
"ASPECT8",-0.158926821911919,0.111650088484502,-1.42343659614726,0.15460962997166,2544.66298563553,"S_9"
"EDGE8",0.0444808713915313,0.127602709007624,0.348588770077552,0.727398059712596,2544.66298563553,"S_9"
"(Intercept)18",-2.64878157439605,0.133479278968367,-19.8441405652467,1.23827845405949e-87,2544.66298563553,"S_9"
"ELE8",-0.115973732450568,0.108609049301073,-1.06780911164299,0.285606627114879,2544.66298563553,"S_9"
