"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.27142830988111,0.159443425222851,14.2459829040073,4.748199107266e-46,2931.49026113069,"S_1"
"ASPECT",0.0064004908506887,0.0788241148640949,0.0811996539602651,0.935283174708732,2931.49026113069,"S_1"
"(Intercept)1",-3.18811087913618,0.157305311980963,-20.2670261988483,2.51396574141423e-91,2931.49026113069,"S_1"
"ELE",-0.224060740619402,0.106429069600375,-2.10525884949212,0.035268782055471,2931.49026113069,"S_1"
"(Intercept)2",2.64527643880533,0.1600937446657,16.5232966742646,2.49386003915593e-61,3347.32156246164,"S_2"
"ASPECT1",0.124806715495202,0.0693702035529396,1.79914010775471,0.0719965205995387,3347.32156246164,"S_2"
"(Intercept)11",-3.67897537066185,0.158695904664914,-23.1825476431166,6.83000382514106e-119,3347.32156246164,"S_2"
"ELE1",-0.0914470860618661,0.0827909903070794,-1.1045535960215,0.269353067762431,3347.32156246164,"S_2"
"(Intercept)3",1.88805116884691,0.150485082273148,12.5464341071355,4.15817490692888e-36,1983.75663096228,"S_3"
"ASPECT2",-0.145580985627943,0.0973940819987545,-1.49476213174641,0.134976532512873,1983.75663096228,"S_3"
"(Intercept)12",-3.65632070465777,0.139837095266487,-26.1470012494892,1.06603219226895e-150,1983.75663096228,"S_3"
"ELE2",0.155101180867873,0.105249089115616,1.47365817767311,0.140573648691123,1983.75663096228,"S_3"
"(Intercept)4",1.70112719624561,0.137342743510747,12.3859998188583,3.11182372773472e-35,2398.91988756697,"S_4"
"ASPECT3",-0.0478828405671555,0.100805869323793,-0.475000522175489,0.634786601094281,2398.91988756697,"S_4"
"(Intercept)13",-2.99891780798561,0.120246323889474,-24.9397878536569,2.75603082328891e-137,2398.91988756697,"S_4"
"ELE3",0.151928246629821,0.0998836047126815,1.52105290019165,0.128246562687204,2398.91988756697,"S_4"
"(Intercept)5",0.971169452526179,0.202086481849419,4.80571210720481,0.000001542016583163,1187.37127663153,"S_5"
"ASPECT4",0.412402613623075,0.160594330788829,2.56797740989598,0.0102293822082003,1187.37127663153,"S_5"
"(Intercept)14",-3.36047111549236,0.173595409121888,-19.3580644355223,1.74312928858166e-83,1187.37127663153,"S_5"
"ELE4",0.852064818225513,0.152845397381963,5.57468417643084,0.0000000247979329887747,1187.37127663153,"S_5"
"(Intercept)6",2.18915302694378,0.146678507014143,14.9248384886594,2.27185001696381e-50,3158.08476321861,"S_6"
"ASPECT5",-0.217621079263635,0.0815368528402099,-2.66899042191528,0.00760796197681308,3158.08476321861,"S_6"
"(Intercept)15",-3.13168298927134,0.13893122068189,-22.5412472005982,1.63643655924857e-112,3158.08476321861,"S_6"
"ELE5",-0.0768971196043405,0.0825348128932283,-0.931693147518477,0.351495128831435,3158.08476321861,"S_6"
"(Intercept)7",2.43961541506619,0.126701160972153,19.2548781427692,1.28476574879405e-82,3613.59097490932,"S_7"
"ASPECT6",-0.186750675837227,0.0715502979093767,-2.61006147135487,0.00905259540928116,3613.59097490932,"S_7"
"(Intercept)16",-3.10114774279153,0.118904184930057,-26.0810647212772,5.97945719127357e-150,3613.59097490932,"S_7"
"ELE6",-0.0918338485434766,0.0735544981463334,-1.2485143785602,0.211842746139685,3613.59097490932,"S_7"
"(Intercept)8",2.14601525212636,0.182436043508988,11.7631100239281,6.04652497514532e-32,2319.32305981591,"S_8"
"ASPECT7",-0.00150294943603823,0.0879246776936281,-0.0170936018813197,0.986361943127043,2319.32305981591,"S_8"
"(Intercept)17",-3.65836495379822,0.178300687793706,-20.5179520004485,1.48852174304248e-93,2319.32305981591,"S_8"
"ELE7",0.179024111306704,0.0991032592109166,1.80644019916334,0.0708496071873525,2319.32305981591,"S_8"
"(Intercept)9",1.51520424405933,0.15271265684969,9.92192969015461,3.34230897159044e-23,2542.78471436673,"S_9"
"ASPECT8",-0.149723525260069,0.108600415814286,-1.37866438298087,0.167998255825621,2542.78471436673,"S_9"
"(Intercept)18",-2.64485082256315,0.130364168645604,-20.2881731233464,1.63560825177258e-91,2542.78471436673,"S_9"
"ELE8",-0.0981754168511956,0.0917984882559118,-1.06946659706973,0.28485947248758,2542.78471436673,"S_9"
