"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.20548367427675,0.154766754181814,14.2503710563435,4.45905661262734e-46,2924.48604733357,"S_1"
"ELE",-0.015419028708411,0.14409630862398,-0.107005022235837,0.914784995465847,2924.48604733357,"S_1"
"EDGE",-0.284338049714738,0.146079826541109,-1.94645664940409,0.0515999104469711,2924.48604733357,"S_1"
"(Intercept)1",-3.12779685017245,0.146936720088938,-21.2866929946391,1.50801109656517e-100,2924.48604733357,"S_1"
"ASPECT",0.109750059975513,0.0821762569004414,1.3355446465331,0.181698153030511,2924.48604733357,"S_1"
"(Intercept)2",2.656940383609,0.156290733075888,16.9999866999082,8.21385574014799e-65,3344.67952447937,"S_2"
"ELE1",-0.0391166543908644,0.127519216435992,-0.306751056696612,0.759032864356208,3344.67952447937,"S_2"
"EDGE1",-0.0906463395985234,0.128433312106791,-0.705785267946312,0.480321684979641,3344.67952447937,"S_2"
"(Intercept)11",-3.69391893605742,0.154357289547156,-23.9309652747494,1.45858830135831e-126,3344.67952447937,"S_2"
"ASPECT1",0.176707629248448,0.0712154886664521,2.48130894777796,0.0130900861795025,3344.67952447937,"S_2"
"(Intercept)3",1.95337184454059,0.154772808551637,12.6208980945699,1.61963571429071e-36,1987.25008844687,"S_3"
"ELE2",-0.114434098071372,0.175738799016346,-0.651160123500834,0.51494312860428,1987.25008844687,"S_3"
"EDGE2",0.246102305123841,0.181866868152024,1.35320032518579,0.17599164141728,1987.25008844687,"S_3"
"(Intercept)12",-3.72691567090297,0.149642063730633,-24.9055351014919,6.48071767075973e-137,1987.25008844687,"S_3"
"ASPECT2",-0.0958894366022278,0.109222123158736,-0.877930531187977,0.379981419281873,1987.25008844687,"S_3"
"(Intercept)4",1.72525212227545,0.137541808045771,12.5434742118653,4.31648338652584e-36,2398.71408149128,"S_4"
"ELE3",-0.0395333504389485,0.186132697781546,-0.212393367259667,0.831800159904017,2398.71408149128,"S_4"
"EDGE3",-0.0497580225936855,0.191837305286629,-0.259376154806495,0.795345026025892,2398.71408149128,"S_4"
"(Intercept)13",-3.0249457828935,0.118985126207984,-25.422890064477,1.4083671894766e-142,2398.71408149128,"S_4"
"ASPECT3",0.194918936207304,0.097586059026756,1.99740555312169,0.0457811450717831,2398.71408149128,"S_4"
"(Intercept)5",0.837802080815429,0.168132782097991,4.98297875263338,0.000000626128282637469,1218.85752496821,"S_5"
"ELE4",-0.0511336155130789,0.279957081104952,-0.182648052020194,0.855074178424693,1218.85752496821,"S_5"
"EDGE4",0.379875871683977,0.28751464918032,1.32124005773957,0.186421333619165,1218.85752496821,"S_5"
"(Intercept)14",-3.0332905964628,0.120518765434116,-25.1686165680232,8.84030516576284e-140,1218.85752496821,"S_5"
"ASPECT4",0.0247298564497207,0.10643135650117,0.232354986938919,0.816262307425712,1218.85752496821,"S_5"
"(Intercept)6",2.18913767309917,0.14866380297897,14.7254249469781,4.4267821606898e-49,3157.31120721914,"S_6"
"ELE5",0.0909412875453064,0.144748141265517,0.628272575732004,0.529825393761399,3157.31120721914,"S_6"
"EDGE5",-0.246617980736745,0.142717502653241,-1.72801496769425,0.0839855409421403,3157.31120721914,"S_6"
"(Intercept)15",-3.14118717197075,0.140583107725478,-22.3439872883212,1.38145126715808e-110,3157.31120721914,"S_6"
"ASPECT5",-0.18324979181117,0.0797040831318994,-2.29912677758198,0.0214977413587904,3157.31120721914,"S_6"
"(Intercept)7",2.43018899484616,0.127340731997898,19.0841450077912,3.42027460619818e-81,3621.3550419946,"S_7"
"ELE6",0.0960221392120266,0.136207755652705,0.70496822116986,0.480830012926838,3621.3550419946,"S_7"
"EDGE6",-0.0880600135139971,0.136787119602107,-0.643774163606559,0.519721889866131,3621.3550419946,"S_7"
"(Intercept)16",-3.09024708524274,0.120980833236863,-25.5432782413764,6.52101048514529e-144,3621.3550419946,"S_7"
"ASPECT6",-0.0916170754716434,0.0739982044774656,-1.23809862845447,0.215679492392951,3621.3550419946,"S_7"
"(Intercept)8",2.17871571552015,0.177752918188572,12.2569898582977,1.54119215084404e-34,2319.34099390726,"S_8"
"ELE7",0.140204048020401,0.166429447296149,0.842423322904617,0.399551042661453,2319.34099390726,"S_8"
"EDGE7",-0.0000145067593430109,0.168434201472175,-0.000086127159544894,0.999931280469218,2319.34099390726,"S_8"
"(Intercept)17",-3.68680874818453,0.174908262856642,-21.0785281836932,1.25217179667373e-98,2319.34099390726,"S_8"
"ASPECT7",0.118914612968494,0.0846344895177338,1.40503728026359,0.160010192815631,2319.34099390726,"S_8"
"(Intercept)9",1.49097240579831,0.145714166582538,10.2321719347293,1.42291761070919e-24,2543.13227808873,"S_9"
"ELE8",0.10924377208865,0.201857206212597,0.541193322439993,0.588374339606697,2543.13227808873,"S_9"
"EDGE8",-0.129732471753221,0.201832339496884,-0.642773462749382,0.520371104848911,2543.13227808873,"S_9"
"(Intercept)18",-2.62706167421459,0.119855927197118,-21.918496111536,1.73081253122708e-106,2543.13227808873,"S_9"
"ASPECT8",-0.18756106946056,0.0937168659051846,-2.00135874849165,0.0453537428282975,2543.13227808873,"S_9"
