"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.21566298602708,0.15773165864717,14.0470404294885,8.03211936005309e-45,2923.80083432273,"S_1"
"EDGE",-0.260305531015493,0.0994315500379259,-2.6179369718787,0.0088463143144882,2923.80083432273,"S_1"
"(Intercept)1",-3.14510476443496,0.151242503036843,-20.795111832213,4.79235676499629e-96,2923.80083432273,"S_1"
"ASPECT",0.0836951802237691,0.0879977618834792,0.951105783060627,0.341550679345647,2923.80083432273,"S_1"
"SLOPE",-0.0839912512486913,0.10092861584835,-0.832184713351186,0.405304691055457,2923.80083432273,"S_1"
"(Intercept)2",2.67292119560327,0.1593416665914,16.7747787052927,3.73246919089813e-63,3344.11900031279,"S_2"
"EDGE1",-0.152636866418382,0.0791334810611399,-1.92885317784077,0.0537490919219573,3344.11900031279,"S_2"
"(Intercept)11",-3.71205856873621,0.157961216193276,-23.4998100052246,4.09701982478104e-122,3344.11900031279,"S_2"
"ASPECT1",0.187078470094248,0.0696298268721474,2.6867576511106,0.0072149279784883,3344.11900031279,"S_2"
"SLOPE1",0.0678302900631543,0.0838471532967155,0.808975467814855,0.418529257405235,3344.11900031279,"S_2"
"(Intercept)3",1.98694636033748,0.161779065616409,12.2818508857548,1.13374425083244e-34,1986.16407652679,"S_3"
"EDGE2",0.216674838902596,0.107840464667245,2.00921648076326,0.0445141806498372,1986.16407652679,"S_3"
"(Intercept)12",-3.76361119616445,0.158620111980783,-23.7272004739248,1.88956847322746e-124,1986.16407652679,"S_3"
"ASPECT2",-0.13806642157264,0.116787598132648,-1.18220105370969,0.237125934654263,1986.16407652679,"S_3"
"SLOPE2",-0.131150948005217,0.106474698052895,-1.23175693759717,0.218039893681633,1986.16407652679,"S_3"
"(Intercept)4",1.77552938202108,0.155020611381181,11.4535052223167,2.25825370907212e-30,2398.36993437562,"S_4"
"EDGE3",-0.0483187270070176,0.116555354597102,-0.414556046558662,0.678466930018204,2398.36993437562,"S_4"
"(Intercept)13",-3.09153277681283,0.155130998826931,-19.9285300822554,2.30224912806962e-88,2398.36993437562,"S_4"
"ASPECT3",0.186667670420282,0.0964808234465652,1.93476448222549,0.0530192034523288,2398.36993437562,"S_4"
"SLOPE3",-0.0716627691915115,0.113254743355348,-0.632757331555311,0.526892124352505,2398.36993437562,"S_4"
"(Intercept)5",0.854170480674056,0.171620815304278,4.97707972753562,0.000000645507383263794,1216.93782253361,"S_5"
"EDGE4",0.299777794626089,0.136333299897283,2.19885966856189,0.0278879021664053,1216.93782253361,"S_5"
"(Intercept)14",-3.07515273894683,0.132042015568062,-23.2891987123728,5.7042215012558e-120,1216.93782253361,"S_5"
"ASPECT4",0.0850162555095495,0.118497295774593,0.717453127970685,0.473094548033336,1216.93782253361,"S_5"
"SLOPE4",0.172102081528946,0.124654701771432,1.38063048632144,0.167392604691462,1216.93782253361,"S_5"
"(Intercept)6",2.21196805374708,0.151365759126634,14.6133978153971,2.30718316034839e-48,3156.73793817323,"S_6"
"EDGE5",-0.114656553172628,0.104661838820819,-1.09549530625885,0.273299700734438,3156.73793817323,"S_6"
"(Intercept)15",-3.17058239151716,0.145076189722596,-21.8546020375894,7.02811844677827e-106,3156.73793817323,"S_6"
"ASPECT5",-0.210001969183406,0.0822518676464895,-2.55315745638718,0.010675122495703,3156.73793817323,"S_6"
"SLOPE5",-0.0942778288080672,0.0952125815336211,-0.990182466324329,0.322084941058964,3156.73793817323,"S_6"
"(Intercept)7",2.47708748513568,0.133258137012065,18.5886396183928,3.97122797238733e-77,3616.84882812946,"S_7"
"EDGE6",0.0860071674868011,0.080398491233028,1.06976096401507,0.284726917318312,3616.84882812946,"S_7"
"(Intercept)16",-3.14815481080757,0.128845381865365,-24.4335867163419,7.52126419763222e-132,3616.84882812946,"S_7"
"ASPECT6",-0.151775226863892,0.07503692275265,-2.02267392233288,0.0431067772167937,3616.84882812946,"S_7"
"SLOPE6",-0.173212845493149,0.0762750954746624,-2.27089647564831,0.0231532456677258,3616.84882812946,"S_7"
"(Intercept)8",2.18071809798873,0.183743945049708,11.8682446782058,1.7306061964728e-32,2319.91879338179,"S_8"
"EDGE7",0.144606373019453,0.100144800093425,1.44397285614979,0.148746610858307,2319.91879338179,"S_8"
"(Intercept)17",-3.69001544182947,0.182799123432306,-20.1861768948578,1.29506504691836e-90,2319.91879338179,"S_8"
"ASPECT7",0.0982653910313699,0.0886506687730982,1.10845628568105,0.267664808173271,2319.91879338179,"S_8"
"SLOPE7",-0.0384810823789755,0.104696992559065,-0.367547160987136,0.713210920240286,2319.91879338179,"S_8"
"(Intercept)9",1.53969571258361,0.148139767447837,10.3935340193225,2.65335628427019e-25,2539.16158755452,"S_9"
"EDGE8",0.0807070785851614,0.121443848458722,0.664562920307927,0.506330092230088,2539.16158755452,"S_9"
"(Intercept)18",-2.68723683789937,0.123934908489424,-21.6826467268396,2.99171165259947e-104,2539.16158755452,"S_9"
"ASPECT8",-0.291902764958257,0.107057873899659,-2.72658847336951,0.00639927944569836,2539.16158755452,"S_9"
"SLOPE8",-0.241320564418443,0.113503789911878,-2.12610138045434,0.0334948190207031,2539.16158755452,"S_9"
