"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.20268381142574,0.15402559062345,14.3007652332961,2.16416679520727e-46,2923.55679844336,"S_1"
"SLOPE",-0.188911224444395,0.119286295798789,-1.58367919113733,0.113266742518394,2923.55679844336,"S_1"
"EDGE",-0.29100865237782,0.111226932850688,-2.616350598901,0.00888752485277662,2923.55679844336,"S_1"
"(Intercept)1",-3.11868632427906,0.145289971158463,-21.4652553057335,3.2893868452092e-102,2923.55679844336,"S_1"
"ASPECT",0.0931699741845371,0.0830010338763658,1.12251582701149,0.261643181995207,2923.55679844336,"S_1"
"ELE",0.186981640490783,0.12979278008237,1.44061665350044,0.149693012951494,2923.55679844336,"S_1"
"(Intercept)2",2.67713230508327,0.158177245202029,16.9248889223222,2.94902850040354e-64,3344.68304607041,"S_2"
"SLOPE1",0.115208398870712,0.0911842721456951,1.26346787839279,0.206421083408047,3344.68304607041,"S_2"
"EDGE1",-0.200515793065842,0.101101159127278,-1.98331843864826,0.0473318710741355,3344.68304607041,"S_2"
"(Intercept)11",-3.71769378356344,0.156976487181945,-23.683125099203,5.38175845496185e-124,3344.68304607041,"S_2"
"ASPECT1",0.199076050179647,0.0712762163388404,2.79302213845441,0.00522181180574732,3344.68304607041,"S_2"
"ELE1",0.0196999737015553,0.124220810649501,0.158588352455213,0.873993206049269,3344.68304607041,"S_2"
"(Intercept)3",1.92300668223832,0.155558255410611,12.3619712574069,4.19735817514948e-35,1988.61044294928,"S_3"
"SLOPE2",-0.126558556731869,0.140996917578158,-0.897598039061486,0.369399884852605,1988.61044294928,"S_3"
"EDGE2",0.101838267304247,0.131175299832102,0.776352464485269,0.437540903552602,1988.61044294928,"S_3"
"(Intercept)12",-3.69436219116942,0.150479023866422,-24.550678867035,4.25339640284932e-133,1988.61044294928,"S_3"
"ASPECT2",-0.0813564452542611,0.11453939843653,-0.710292234504301,0.477522934354385,1988.61044294928,"S_3"
"ELE2",0.170624339797304,0.175152211042733,0.974148934698148,0.329982595371435,1988.61044294928,"S_3"
"(Intercept)4",1.64143116939102,0.15622552240917,10.5068054443239,8.03699722550248e-26,2383.85728627372,"S_4"
"SLOPE3",-0.499276400646327,0.137716592825333,-3.6253903063051,0.0002885253498838,2383.85728627372,"S_4"
"EDGE3",0.00424603394158388,0.131082759418197,0.0323920091431523,0.974159434925762,2383.85728627372,"S_4"
"(Intercept)13",-3.00127581593765,0.138990266752839,-21.5934243890235,2.07085732452718e-103,2383.85728627372,"S_4"
"ASPECT3",0.143703222591768,0.103157710291842,1.39304393423642,0.163606505523328,2383.85728627372,"S_4"
"ELE3",0.33081823792834,0.109065238274523,3.03321427763862,0.0024196372263655,2383.85728627372,"S_4"
"(Intercept)5",1.0820063070072,0.233385357916382,4.6361362026613,0.00000354982106635056,1193.31586406321,"S_5"
"SLOPE4",-0.328591638212188,0.201575794354162,-1.63011456442465,0.10307728608848,1193.31586406321,"S_5"
"EDGE4",0.211842728448886,0.161606173552029,1.3108578947987,0.189905778393065,1193.31586406321,"S_5"
"(Intercept)14",-3.45769220829499,0.224634250226229,-15.3925423429987,1.83671480126933e-53,1193.31586406321,"S_5"
"ASPECT4",0.131500009939559,0.119513228186377,1.10029669464278,0.271202871839413,1193.31586406321,"S_5"
"ELE4",0.906166540389817,0.19250568479741,4.70721964051842,0.00000251118296335433,1193.31586406321,"S_5"
"(Intercept)6",2.22161032501078,0.160782137046009,13.8175195691985,1.99837827045051e-43,3152.54727973504,"S_6"
"SLOPE5",-0.338958483892297,0.131405417604329,-2.57948637180946,0.00989473627032121,3152.54727973504,"S_6"
"EDGE5",-0.220880115253771,0.1169922867421,-1.88798869912411,0.0590274675884419,3152.54727973504,"S_6"
"(Intercept)15",-3.20509941297225,0.154846623519806,-20.6985424681365,3.57004572542298e-95,3152.54727973504,"S_6"
