"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.19119350494937,0.157340438477902,13.9264484461006,4.37579639572134e-44,2926.19641165528,"S_1"
"ELE",-0.174734651414913,0.103127933178194,-1.69434842753021,0.0901990932843018,2926.19641165528,"S_1"
"(Intercept)1",-3.10924230963761,0.151197045225158,-20.5641737575454,5.7470398369053e-94,2926.19641165528,"S_1"
"SLOPE",-0.114437279668725,0.107410429642312,-1.06542055599082,0.286685658671315,2926.19641165528,"S_1"
"(Intercept)2",2.63326599503227,0.157608841081657,16.7076033105781,1.1538053361302e-62,3347.94494454577,"S_2"
"ELE1",-0.165360035498649,0.0863830891669387,-1.9142639733465,0.0555864352443919,3347.94494454577,"S_2"
"(Intercept)11",-3.66217902159225,0.155603758238127,-23.5352864420399,1.77613191928492e-122,3347.94494454577,"S_2"
"SLOPE1",0.0872373355329763,0.0945534152693462,0.922624902384233,0.356202713667068,3347.94494454577,"S_2"
"(Intercept)3",1.91998053404871,0.146544497016968,13.1016897470152,3.22007867035322e-39,1986.78503682316,"S_3"
"ELE2",0.144996623190439,0.113894585850814,1.27307739966116,0.20299057782379,1986.78503682316,"S_3"
"(Intercept)12",-3.67525964110946,0.137044884577672,-26.8179264949247,1.99692081714596e-158,1986.78503682316,"S_3"
"SLOPE2",-0.0853235607086879,0.105885428430136,-0.805810223122301,0.420352282503582,1986.78503682316,"S_3"
"(Intercept)4",1.82638218075816,0.165157763329176,11.0584095106568,1.99605558674155e-28,2400.13854855627,"S_4"
"ELE3",-0.0093706162677428,0.120104730769936,-0.0780203761140139,0.937811844601092,2400.13854855627,"S_4"
"(Intercept)13",-3.1622716984709,0.168427359551424,-18.7752851252495,1.20300405040979e-78,2400.13854855627,"S_4"
"SLOPE3",-0.098999304387353,0.124945908534339,-0.792337304587647,0.428164025465561,2400.13854855627,"S_4"
"(Intercept)5",0.85188316707746,0.167885720832783,5.074184765993,0.00000038916078638024,1217.30445854903,"S_5"
"ELE4",0.239963923265516,0.140448924227852,1.70854938608301,0.0875344509379438,1217.30445854903,"S_5"
"(Intercept)14",-3.02967739013514,0.118843652686858,-25.492967622916,2.35901074523556e-143,1217.30445854903,"S_5"
"SLOPE4",0.136669519526516,0.115529599831513,1.18298271374465,0.236815998356931,1217.30445854903,"S_5"
"(Intercept)6",2.15493365353426,0.143119881900905,15.0568434302253,3.11299539741946e-51,3163.6847706913,"S_6"
"ELE5",-0.056617828525172,0.110717643240051,-0.511371330424878,0.609091066153893,3163.6847706913,"S_6"
"(Intercept)15",-3.07786485778933,0.134836791327363,-22.8265952303533,2.49660811370077e-115,3163.6847706913,"S_6"
"SLOPE5",-0.0700016439150184,0.0987998466909196,-0.708519762525624,0.478622544074925,3163.6847706913,"S_6"
"(Intercept)7",2.44027360353449,0.127748283161047,19.1022027314304,2.42056488198522e-81,3616.68816667972,"S_7"
"ELE6",0.133988844687439,0.0841299685459808,1.59264108858199,0.111240730375093,3616.68816667972,"S_7"
"(Intercept)16",-3.09433193744128,0.120767768560683,-25.6221670261835,8.63954754620704e-145,3616.68816667972,"S_7"
"SLOPE6",-0.184193577152863,0.078954423702998,-2.33291015897655,0.0196528610790284,3616.68816667972,"S_7"
"(Intercept)8",2.28774013697848,0.194614590497986,11.7552344411821,6.63762648252371e-32,2317.77702926615,"S_8"
"ELE7",0.238940818578329,0.101067522807552,2.3641701304316,0.0180705120091641,2317.77702926615,"S_8"
"(Intercept)17",-3.81047429268794,0.194681959275758,-19.5728166434291,2.63697038576376e-85,2317.77702926615,"S_8"
"SLOPE7",-0.145142899511765,0.108328249274718,-1.33984348942708,0.180296233434433,2317.77702926615,"S_8"
"(Intercept)9",1.52872469392251,0.155784776699567,9.81305571898513,9.892658201818e-23,2544.03781168292,"S_9"
"ELE8",0.0900164141060525,0.122709737704603,0.733571889158035,0.463209698797811,2544.03781168292,"S_9"
"(Intercept)18",-2.65885467441186,0.134902573471937,-19.7094436820731,1.78923065884598e-86,2544.03781168292,"S_9"
"SLOPE8",-0.148106027722299,0.111244337863062,-1.33135789710585,0.183071276031471,2544.03781168292,"S_9"
