"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.17238756858155,0.163080478345646,13.320954111854,1.7485846045407e-40,2926.82446666529,"S_1"
"SLOPE",-0.264006977697813,0.125865068770262,-2.09753969292066,0.0359458272746375,2926.82446666529,"S_1"
"(Intercept)1",-3.08211919773312,0.16287173936717,-18.9235972410471,7.29046169796191e-80,2926.82446666529,"S_1"
"ELE",0.0291369791157512,0.166118069258216,0.175399216026646,0.86076595655765,2926.82446666529,"S_1"
"(Intercept)2",2.65244176033253,0.162245337224718,16.348338915027,4.46999861438682e-60,3349.76372557953,"S_2"
"SLOPE1",0.0785913638924243,0.0878011052413473,0.895106772020611,0.370730014227526,3349.76372557953,"S_2"
"(Intercept)11",-3.68236245202653,0.161453641439726,-22.807552800853,3.85841691274118e-115,3349.76372557953,"S_2"
"ELE1",-0.153362165988252,0.106963165582562,-1.4337848468955,0.151633670523356,3349.76372557953,"S_2"
"(Intercept)3",1.89448906001716,0.149466673275016,12.6749931506894,8.13657968134182e-37,1985.5133972189,"S_3"
"SLOPE2",-0.0961775461406029,0.137531207378464,-0.699314344532275,0.484355604421009,1985.5133972189,"S_3"
"(Intercept)12",-3.65357370753937,0.139596745039177,-26.172341672537,5.48855822992236e-151,1985.5133972189,"S_3"
"ELE2",0.230103103843835,0.141772400524226,1.62304583256679,0.104579607616514,1985.5133972189,"S_3"
"(Intercept)4",1.69883868413278,0.152911933872076,11.1099156299599,1.12265536060166e-28,2381.9593093999,"S_4"
"SLOPE3",-0.498685407446232,0.126423615072071,-3.94455899051726,0.0000799469720244153,2381.9593093999,"S_4"
"(Intercept)13",-3.07288905037993,0.132645354088432,-23.1662018733901,9.98247407137624e-119,2381.9593093999,"S_4"
"ELE3",0.333662944745296,0.105756930920415,3.15499837071091,0.00160499001663743,2381.9593093999,"S_4"
"(Intercept)5",1.07676275236169,0.22443351485014,4.79769143695261,0.00000160504781598696,1192.60319552094,"S_5"
"SLOPE4",-0.241353178948765,0.191191473082702,-1.26236371872277,0.206817938166282,1192.60319552094,"S_5"
"(Intercept)14",-3.40111409624342,0.213437904000083,-15.9349114309242,3.62714275073546e-57,1192.60319552094,"S_5"
"ELE4",0.92449913714524,0.193059162480298,4.78868304030681,0.00000167879395618413,1192.60319552094,"S_5"
"(Intercept)6",2.14473561833391,0.147050006121538,14.5850767021476,3.49528925524899e-48,3159.60158989051,"S_6"
"SLOPE5",-0.312283382598971,0.135576626513858,-2.30337183206907,0.0212579311951289,3159.60158989051,"S_6"
"(Intercept)15",-3.07698169667523,0.138065972876566,-22.286314524623,5.01626285490923e-110,3159.60158989051,"S_6"
"ELE5",0.160845637263826,0.131465321609891,1.22348338933912,0.221147174253364,3159.60158989051,"S_6"
"(Intercept)7",2.41870179415477,0.124322363471728,19.4550821478294,2.63929717848114e-84,3620.35942922633,"S_7"
"SLOPE6",-0.0154957396565859,0.100848075195077,-0.153654292623944,0.877882325883699,3620.35942922633,"S_7"
"(Intercept)16",-3.06312315960941,0.115641417886859,-26.4881148604241,1.32854209662928e-154,3620.35942922633,"S_7"
"ELE6",-0.0831212913056724,0.102398320654322,-0.811744672906059,0.416938154981605,3620.35942922633,"S_7"
"(Intercept)8",2.21911758345167,0.201477317058151,11.0142303652534,3.26313404727867e-28,2313.87693364305,"S_8"
"SLOPE7",-0.290915155424313,0.125189929933025,-2.32379038457765,0.0201367313426421,2313.87693364305,"S_8"
"(Intercept)17",-3.75505443080975,0.199340401059591,-18.8373977921676,3.72851688918127e-79,2313.87693364305,"S_8"
"ELE7",0.39918210017649,0.134047069857152,2.97792484835275,0.00290207132299027,2313.87693364305,"S_8"
"(Intercept)9",1.505130524865,0.148405739632187,10.1419967219284,3.59671514878332e-24,2544.51246820645,"S_9"
"SLOPE8",-0.0524678572175476,0.129238759002115,-0.405976176362767,0.68476010518898,2544.51246820645,"S_9"
"(Intercept)18",-2.62528849855462,0.124201056100923,-21.1374088189828,3.60325233045415e-99,2544.51246820645,"S_9"
"ELE8",-0.0718179229144235,0.102728048724376,-0.699107242921693,0.484485012436623,2544.51246820645,"S_9"
