"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.29004946298903,0.160987157072264,14.2250444360669,6.40636449454214e-46,2922.95671700945,"S_1"
"SLOPE",-0.140552605335584,0.0949136649196849,-1.48084688811162,0.138647378728874,2922.95671700945,"S_1"
"(Intercept)1",-3.22864023788174,0.156507857854722,-20.6292532664955,1.49947632068503e-94,2922.95671700945,"S_1"
"ASPECT",0.0539339799215841,0.0803668880367189,0.671097030619652,0.502158718473814,2922.95671700945,"S_1"
"EDGE",-0.24848220680941,0.101129048279598,-2.4570804436171,0.0140071317452708,2922.95671700945,"S_1"
"(Intercept)2",2.6556598453326,0.15976945906782,16.621824100971,4.84362004752551e-62,3346.94342972873,"S_2"
"SLOPE1",0.0528372251148361,0.0807460977090893,0.654362583628464,0.512878234355035,3346.94342972873,"S_2"
"(Intercept)11",-3.69239534490078,0.158874232572205,-23.2409956298146,1.75441442775028e-119,3346.94342972873,"S_2"
"ASPECT1",0.178015666413549,0.0707392596036334,2.5165045182973,0.0118525380453204,3346.94342972873,"S_2"
"EDGE1",-0.0953224957799002,0.0968438984493695,-0.984290154632047,0.324972868921664,3346.94342972873,"S_2"
"(Intercept)3",1.92926427602575,0.155726361352382,12.3888098281585,3.00469558429315e-35,1985.92384248814,"S_3"
"SLOPE2",-0.0886266280342265,0.119687228253225,-0.740485257514003,0.45900560334159,1985.92384248814,"S_3"
"(Intercept)12",-3.70819255594435,0.14941539968862,-24.8180078069073,5.73070762308153e-136,1985.92384248814,"S_3"
"ASPECT2",-0.107403117300926,0.110996278435282,-0.967628093617106,0.333230141455263,1985.92384248814,"S_3"
"EDGE2",0.240405321694972,0.120690686947114,1.99191277948659,0.0463806285529731,1985.92384248814,"S_3"
"(Intercept)4",1.68213528154908,0.146828155566704,11.4564899017947,2.18178989878518e-30,2389.37992950918,"S_4"
"SLOPE3",-0.370794895376082,0.120110173844521,-3.08712312627292,0.00202103865249349,2389.37992950918,"S_4"
"(Intercept)13",-3.03180780862681,0.126210320838569,-24.0218691188075,1.64333438807482e-127,2389.37992950918,"S_4"
"ASPECT3",0.137190324739124,0.0986082157678235,1.39126667763814,0.164144574515583,2389.37992950918,"S_4"
"EDGE3",0.141090345340525,0.107160242623298,1.31662958095851,0.187962818327704,2389.37992950918,"S_4"
"(Intercept)5",1.02908509340406,0.205807342382895,5.00023508145542,0.000000572604554034334,1198.12390562523,"S_5"
"SLOPE4",-0.0511067798352655,0.15968652401178,-0.320044412961831,0.748934663056034,1198.12390562523,"S_5"
"(Intercept)14",-3.38274923482413,0.191531917085751,-17.6615432367318,8.29406565778313e-70,1198.12390562523,"S_5"
"ASPECT4",0.12663797081388,0.122007506655726,1.03795228904415,0.299292267970009,1198.12390562523,"S_5"
"EDGE4",0.782642769105783,0.163907944989591,4.77489220644849,0.00000179803537775575,1198.12390562523,"S_5"
"(Intercept)6",2.22236207218937,0.155218086120915,14.317674748664,1.69706961679872e-46,3155.29639646213,"S_6"
"SLOPE5",-0.207152809647714,0.107467453072366,-1.92758648060843,0.0539065817955747,3155.29639646213,"S_6"
"(Intercept)15",-3.18443242234838,0.149468707117308,-21.3050108197506,1.0200396815263e-100,3155.29639646213,"S_6"
"ASPECT5",-0.222515535052292,0.0789319575885554,-2.81908040609087,0.00481614521458078,3155.29639646213,"S_6"
"EDGE5",-0.0185162481944569,0.106878354829634,-0.173246006864273,0.862458062100055,3155.29639646213,"S_6"
"(Intercept)7",2.43814249810755,0.127857164909481,19.069267645921,4.5462719604902e-81,3620.36599283386,"S_7"
"SLOPE6",-0.0837401870844846,0.090667742389379,-0.923594046544761,0.355697714659558,3620.36599283386,"S_7"
"(Intercept)16",-3.10227897679713,0.121340413019769,-25.5667415298126,3.57694620343202e-144,3620.36599283386,"S_7"
"ASPECT6",-0.112982304029275,0.0788064253403092,-1.43366868299614,0.151666833183517,3620.36599283386,"S_7"
"EDGE6",-0.011323939239385,0.0948721084083525,-0.119360046164928,0.904990113491119,3620.36599283386,"S_7"
"(Intercept)8",2.16346443048492,0.180313172492703,11.9983715031827,3.62355931139235e-33,2319.24441047106,"S_8"
"SLOPE7",-0.116643612404493,0.107900667962102,-1.08102771379934,0.279684785996723,2319.24441047106,"S_8"
"(Intercept)17",-3.67799064419861,0.176871140279279,-20.7947471723825,4.82891999648862e-96,2319.24441047106,"S_8"
"ASPECT7",0.0740369590135423,0.0897392159085882,0.825023466763507,0.409358267964913,2319.24441047106,"S_8"
"EDGE7",0.187158191164265,0.11041579966896,1.69503088983089,0.0900695610903097,2319.24441047106,"S_8"
"(Intercept)9",1.48090143946525,0.152470749463808,9.71269207158173,2.66211373610153e-22,2542.05816544381,"S_9"
"SLOPE8",-0.155373182085844,0.133309646000903,-1.16550592359079,0.243814263855319,2542.05816544381,"S_9"
"(Intercept)18",-2.62342571939083,0.12824901803214,-20.4557177875108,5.34300920752053e-93,2542.05816544381,"S_9"
"ASPECT8",-0.228897793569674,0.116453701419315,-1.96556906976688,0.0493484098876762,2542.05816544381,"S_9"
"EDGE8",0.0424218720109676,0.116150553386231,0.365231768374823,0.714938406118896,2542.05816544381,"S_9"
