"","Estimate","SE","z","P(>|z|)","AIC","SEASON"
"(Intercept)",2.2214664626181,0.159048942381656,13.9671878941982,2.4719593449565e-44,2925.69278922568,"S_1"
"ELE",0.0538225992175002,0.163853990925044,0.328479025220213,0.742549500742155,2925.69278922568,"S_1"
"EDGE",-0.295640874645687,0.145894100257952,-2.0264073332847,0.0427230600911156,2925.69278922568,"S_1"
"(Intercept)1",-3.15201298597084,0.153193891010895,-20.5753177569376,4.56727360547003e-94,2925.69278922568,"S_1"
"ASPECT",0.0823962004869441,0.0880420021456468,0.935873770233405,0.349338183568999,2925.69278922568,"S_1"
"SLOPE",-0.10160914958147,0.114007088121978,-0.89125291466752,0.372793502656141,2925.69278922568,"S_1"
"(Intercept)2",2.68107943684665,0.161770329781383,16.5733694211408,1.08568062013774e-61,3345.61744782627,"S_2"
"ELE1",-0.0983305270059738,0.138352545727257,-0.710724377994598,0.477255050018875,3345.61744782627,"S_2"
"EDGE1",-0.0821362092242511,0.127660192741738,-0.643397189524977,0.519966406617252,3345.61744782627,"S_2"
"(Intercept)11",-3.72181924676987,0.160641315663466,-23.1685057570548,9.46269282559416e-119,3345.61744782627,"S_2"
"ASPECT1",0.177821099626444,0.0703876515972171,2.52631101608558,0.0115267385865787,3345.61744782627,"S_2"
"SLOPE1",0.0955463586020027,0.0929251883146082,1.02820731746618,0.303852317064896,3345.61744782627,"S_2"
"(Intercept)3",1.98508807189817,0.161654175518491,12.2798440902079,1.16222016553905e-34,1988.11473515242,"S_3"
"ELE2",-0.0416568788846636,0.187359451699612,-0.22233668227985,0.824051798311904,1988.11473515242,"S_3"
"EDGE2",0.248700066631178,0.180195331284968,1.38016931325415,0.167534519949259,1988.11473515242,"S_3"
"(Intercept)12",-3.76238310622449,0.158249094487322,-23.7750687826269,6.0496390026711e-125,1988.11473515242,"S_3"
"ASPECT2",-0.138758247316579,0.116671296047178,-1.18930921330015,0.234318011143408,1988.11473515242,"S_3"
"SLOPE2",-0.122184996310357,0.114054830364904,-1.07128296030463,0.284042219139518,1988.11473515242,"S_3"
"(Intercept)4",1.77852605898598,0.163517887772733,10.8766452601068,1.48944097397818e-27,2400.36661274868,"S_4"
"ELE3",0.0117335452861794,0.203537577904576,0.0576480540201792,0.954028971718142,2400.36661274868,"S_4"
"EDGE3",-0.0568953535824673,0.188823223435074,-0.301315444930058,0.76317396453439,2400.36661274868,"S_4"
"(Intercept)13",-3.0950876323972,0.166993724618248,-18.5341553371101,1.09495495634102e-76,2400.36661274868,"S_4"
"ASPECT3",0.187266818402608,0.0969927672305011,1.93072972088293,0.0535164854454148,2400.36661274868,"S_4"
"SLOPE3",-0.0747606957108392,0.125305024842398,-0.596629670716471,0.55075465713003,2400.36661274868,"S_4"
"(Intercept)5",0.854738739402659,0.172231349163158,4.96273613111483,0.000000695069836159665,1218.76961172331,"S_5"
"ELE4",-0.116796852827678,0.283136934394002,-0.412510127220451,0.679965559390245,1218.76961172331,"S_5"
"EDGE4",0.40362753778054,0.289495969336181,1.39424234025111,0.163244436184057,1218.76961172331,"S_5"
"(Intercept)14",-3.07883744464658,0.132993714709401,-23.1502477494821,1.44542215900528e-118,1218.76961172331,"S_5"
"ASPECT4",0.0865914588346151,0.118619715891374,0.729992128070104,0.465394996370712,1218.76961172331,"S_5"
"SLOPE4",0.181638693640939,0.127096380235109,1.4291413595331,0.152963608028612,1218.76961172331,"S_5"
"(Intercept)6",2.23461534707877,0.153403580957389,14.5669047171687,4.56092775076647e-48,3157.15354164345,"S_6"
"ELE5",0.205831232594857,0.163987291973741,1.25516575167188,0.209418595443355,3157.15354164345,"S_6"
"EDGE5",-0.238013405270866,0.14102337276583,-1.68775856514287,0.091457584448648,3157.15354164345,"S_6"
